Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-25 09:47:36,0.0,4.18312,-0.04087,-19.87496,-0.0
2018-12-25 09:47:36,0.0017166666667132327,4.1779,-0.07407,-19.87496,-0.0
2018-12-25 09:47:36,0.0033833333332343803,4.17503,-0.08173,-19.87496,-1e-05
2018-12-25 09:47:36,0.004983333333317811,4.17284,-0.08428,-19.87496,-1e-05
2018-12-25 09:47:36,0.006649999999838959,4.17132,-0.08428,-19.87496,-1e-05
2018-12-25 09:47:37,0.008349999999821497,4.16964,-0.08428,-19.87496,-1e-05
2018-12-25 09:47:37,0.010066666666534729,4.16795,-0.08684,-19.87496,-1e-05
2018-12-25 09:47:37,0.011683333333348856,4.1666,-0.08428,-19.87496,-2e-05
2018-12-25 09:47:37,0.013349999999870002,4.16525,-0.08428,-19.87496,-2e-05
2018-12-25 09:47:37,0.01504999999985254,4.16391,-0.08684,-19.87496,-2e-05
2018-12-25 09:47:37,0.016666666666666666,4.14857,-0.24775,-19.87496,-3e-05
2018-12-25 09:47:37,0.018349999999918508,4.12834,-0.36779,-19.87496,-4e-05
2018-12-25 09:47:37,0.020016666666682188,4.11502,-0.40355,-19.87496,-5e-05
2018-12-25 09:47:37,0.021716666666664726,4.10592,-0.41376,-19.87496,-6e-05
2018-12-25 09:47:37,0.023316666666505625,4.09867,-0.41632,-19.87496,-7e-05
2018-12-25 09:47:38,0.025,4.09159,-0.41632,-19.87496,-8e-05
2018-12-25 09:47:38,0.026699999999982536,4.08435,-0.41887,-19.87496,-0.0001
2018-12-25 09:47:38,0.028366666666503684,4.07862,-0.41887,-19.87496,-0.00011
2018-12-25 09:47:38,0.03004999999999806,4.07272,-0.41887,-19.87496,-0.00012
2018-12-25 09:47:38,0.03166666666656966,4.06715,-0.41887,-19.87496,-0.00013
2018-12-25 09:47:38,0.03333333333333333,4.06867,-0.33969,-19.87496,-0.00014
2018-12-25 09:47:38,0.035050000000046565,4.07373,-0.27329,-19.87496,-0.00015
2018-12-25 09:47:38,0.03664999999988747,4.07491,-0.25541,-19.87496,-0.00016
2018-12-25 09:47:38,0.03831666666665114,4.0744,-0.2503,-19.87496,-0.00016
2018-12-25 09:47:38,0.040016666666633685,4.07339,-0.2503,-19.87496,-0.00017
2018-12-25 09:47:39,0.041649999999935974,4.07238,-0.2503,-19.87496,-0.00018
2018-12-25 09:47:39,0.04331666666669965,4.0712,-0.2503,-19.87496,-0.00018
2018-12-25 09:47:39,0.045016666666682185,4.06985,-0.24775,-19.87496,-0.00019
2018-12-25 09:47:39,0.04671666666666473,4.06867,-0.24775,-19.87496,-0.0002
2018-12-25 09:47:39,0.04839999999991657,4.06766,-0.24775,-19.87496,-0.0002
2018-12-25 09:47:39,0.04996666666653861,4.08128,0.06896,-19.87496,-0.0002
2018-12-25 09:47:39,0.05166666666652115,4.1091,0.17113,-19.87496,-0.0002
2018-12-25 09:47:39,0.05331666666655413,4.12444,0.19922,-19.87496,-0.00019
2018-12-25 09:47:39,0.0550000000000485,4.13506,0.20688,-19.87496,-0.00019
2018-12-25 09:47:39,0.056700000000031045,4.14264,0.20944,-19.87496,-0.00018
2018-12-25 09:47:40,0.058333333333333334,4.14938,0.20944,-19.87496,-0.00017
